Data,Indice de vendas residenciais,Variacao mensal de vendas residenciais,Preco medio de vendas residenciais (RS/m2),Indice de alugueis residenciais,Variacao mensal de alugueis residenciais,Preco medio de alugueis residenciais (RS/m2),Rentabilidade dos alugueis residenciais,Indice de vendas comerciais,Variacao mensal de vendas comerciais,Preco medio de vendas comerciais (RS/m2),Indice de alugueis comerciais,Variacao mensal de alugueis comerciais,Preco medio de alugueis comerciais (RS/m2),Rentabilidade dos alugueis comerciais
2015-07,129.58989016548844,0.001254883841625847,6899.894642431112,152.41565688468705,-0.006701454928713116,28.40652871081461,0.003918631898852093,102.20341743478515,-0.00456968073738437,9892.15121545425,106.08709619970557,-0.0162275153651801,45.68211606368636,0.004962754140863559
2015-08,129.57770537597918,-9.402577233231428E-5,6899.245874508346,151.32418591791517,-0.007161147280280019,28.203105374994962,0.0038944326629745123,101.98755747530048,-0.0021120620513733947,9871.258378265644,105.36169112456342,-0.006837825721769132,45.369749715441245,0.004937238482125819
2015-09,129.42393774523958,-0.0011866827730389795,6891.058658282107,150.14220255254455,-0.007810934902447157,27.98281275486402,0.0038601030981696037,101.83554511332446,-0.0014904990936058255,9856.545276600089,104.74766160450365,-0.00582782521337701,45.10534274412499,0.004920046294524262
2015-10,129.4101343836597,-1.066523072960126E-4,6890.323710976488,149.13947790193504,-0.006678499672725808,27.795929549038714,0.0038414397873807286,101.69546479745239,-0.0013755542400856913,9842.987063952265,103.76680369504963,-0.009364007696491075,44.68297596751613,0.004887572322723031
2015-11,129.35003195244624,-4.644337284688304E-4,6887.123612245041,148.11957690525935,-0.006838571590992878,27.60584509487942,0.0038219276267980494,101.09670395366153,-0.00588778314729586,9785.033690598077,101.47695295420439,-0.02206727642469033,43.69694438536316,0.004805247149312471
2015-12,129.35590720977407,4.5421382887590324E-5,6887.436434923627,148.06061968019023,-3.980380331954442E-4,27.594856918593155,0.0038186377590742615,100.55346526270809,-0.005373456005078399,9732.454242553436,100.0,-0.01455456545754711,43.0609543480116,0.004753102115647943
2016-01,129.2482880561737,-8.319616469146383E-4,6881.706351964208,147.81889363325763,-0.0016326153939832477,27.549805130393093,0.0037923450187032927,100.0,-0.005504188853781339,9678.884976391637,99.5871601992299,-0.004128398007701053,42.88318158987157,0.004668270861164376
2016-02,129.1892065190346,-4.571165934006826E-4,6878.560609799815,147.82188986429088,2.0269608029061147E-5,27.550363554144365,0.0037965336934177134,99.76269438560995,-0.0023730561439004364,9655.916438932303,99.06134545990635,-0.005279945108100545,42.656760745016335,0.004661040465956697
2016-03,129.22328972343445,2.638239317217259E-4,6880.375338704478,147.65075881984237,-0.0011576840521091822,27.518468937627926,0.0037887387276272226,99.35318399483131,-0.0041048449352797675,9616.280399242467,98.18101778820572,-0.00888669205544893,42.27768324819241,0.004636669896367116
2016-04,129.3168574782364,7.240781054419763E-4,6885.357267844458,147.32086778283897,-0.0022342657744543817,27.456985364315198,0.0037775846829198093,99.35860869544015,5.460016871842549E-5,9616.80544977471,97.05457063549805,-0.011473166382707652,41.792624354010485,0.004564505227018552
